Progress,duration,RecordedDate,id,consent_1,consent_2,definition,AIMES_4,AIMES_1,AIMES_2,AIMES_8,AIMES_6,AIMES_5,AIMES_7,AIMES_9,AIMES_10,AIMES_11,AIMES_15,AIMES_14,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_3,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_32,DISPO_37,DISPO_38,DISPO_39,DISPO_16,DISPO_36,DISPO_28,DISPO_26,DISPO_33,NEW_4,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_8,NEW_9,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_18,DISPO_19,DISPO_1,DISPO_5,DISPO_6,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],cc_worry_self,cc_worry_futuregen,age,sex,gender,gender_6_TEXT,politics_1,politics_2,politics_3,attention,SC0,PROLIFIC_PID,att_score,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,ethnicity
100,594s (~9.9 minutes),2022-11-08 17:30:56,63387c9062aa152eb6651c78,1,NA,"Aspects of the world that are that haven't been changed by modern humans such as forests, rivers, oceans and wild animals.",2,1,4,1,3,1,2,3,4,4,4,3,2,1,1,2,7,6,4,1,3,3,3,4,3,5,4,4,7,5,1,7,4,7,1,5,2,7,5,5,2,1,5,6,1,1,2,2,1,1,1,1,6,1,2,1,4,1,4,1,1,1,1,27,male,man,NA,2,3,1,1,3,63387c9062aa152eb6651c78,3,636b0075c6096f22147bd091,APPROVED,2022-11-09T01:20:57Z,2022-11-09T01:30:58Z,2022-11-09T01:30:58Z,2022-11-09T01:30:58Z,601,C1L9K35F,118,27,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,320s (~5.33 minutes),2022-11-08 17:30:59,5af7094225561e00013acd70,1,NA,Things that exist and function independently of human interaction or intervention.,3,4,3,2,3,4,3,7,6,2,2,3,3,5,1,4,5,6,5,5,6,3,4,4,5,5,7,3,7,7,5,6,2,6,2,7,1,6,5,4,5,1,3,6,2,2,1,2,1,2,1,3,1,3,2,2,4,4,2,1,1,3,4,35,male,man,NA,7,7,6,1,3,5af7094225561e00013acd70,3,636b0190087633ff46535d60,APPROVED,2022-11-09T01:25:36Z,2022-11-09T01:31:03Z,2022-11-09T01:31:03Z,2022-11-09T01:31:03Z,327,C1L9K35F,511,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,582s (~9.7 minutes),2022-11-08 17:31:36,5f09c6321e9e02256121e4d6,1,NA,"Plants, animals, and landforms on earth

",6,4,7,5,5,3,4,6,5,2,6,5,6,4,1,5,6,6,6,5,5,3,7,6,7,7,7,7,7,5,7,7,7,7,5,7,6,6,7,2,7,1,4,6,4,4,4,4,1,3,4,2,7,3,5,6,7,4,3,4,1,2,2,38,female,woman,NA,1,1,1,1,3,5f09c6321e9e02256121e4d6,3,636b00aaf41b334b7b7bd094,APPROVED,2022-11-09T01:21:50Z,2022-11-09T01:31:39Z,2022-11-09T01:31:39Z,2022-11-09T01:31:39Z,589,C1L9K35F,238,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",White
100,427s (~7.12 minutes),2022-11-08 17:31:54,636725d006e9684dd219d493,1,NA,By looking the word up because I can't think of a way to define this off the top of my head without using the word itself in the definition.,2,3,2,2,4,3,2,6,4,4,2,2,1,5,1,2,2,4,4,1,3,3,5,5,4,2,5,3,7,5,1,5,3,3,1,6,2,5,5,1,5,1,1,6,1,4,6,2,1,1,1,4,7,1,1,1,1,1,1,1,1,3,3,26,male,man,NA,5,5,5,1,3,636725d006e9684dd219d493,3,636b0156933c7ca1543eb710,APPROVED,2022-11-09T01:24:42Z,2022-11-09T01:31:56Z,2022-11-09T01:31:56Z,2022-11-09T01:31:56Z,434,C1L9K35F,9,26,Male,White,United States,United States,United States,English,No,Full-Time,White
100,531s (~8.85 minutes),2022-11-08 17:32:05,63235ec627c388d0a2fadfd6,1,NA,"Nature is our environment. It includes bodies of water, trees, wildlife.",4,5,5,5,6,4,5,4,4,5,5,6,3,3,3,5,6,5,6,4,5,3,5,3,5,5,5,6,4,5,5,6,6,5,5,7,4,5,6,4,6,2,4,6,2,6,4,6,2,5,3,3,6,5,4,6,3,4,5,3,1,3,4,23,female,woman,NA,4,4,4,1,3,63235ec627c388d0a2fadfd6,3,636b00fac7e287c510a39880,APPROVED,2022-11-09T01:23:10Z,2022-11-09T01:32:06Z,2022-11-09T01:32:07Z,2022-11-09T01:32:07Z,537,C1L9K35F,207,24,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking),Black
100,204s (~3.4 minutes),2022-11-08 17:32:13,60f33a0abc722ea24c23ea90,1,NA,"plants and animals, bodies of water, mother nature",7,7,7,7,7,7,7,1,1,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,4,7,7,7,7,7,6,7,3,7,7,7,7,7,7,7,4,7,7,7,7,7,5,1,4,4,21,female,non-binary,NA,7,7,7,1,3,60f33a0abc722ea24c23ea90,3,636b0248cd1e1b06a4535d15,APPROVED,2022-11-09T01:28:43Z,2022-11-09T01:32:19Z,2022-11-09T01:32:19Z,2022-11-09T01:32:19Z,216,C1L9K35F,541,21,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",White
100,386s (~6.43 minutes),2022-11-08 17:32:31,5e66d4098a31c74594dab25a,1,NA,"Nature encompasses all the plants, animals, and topography of the world around us.",7,6,7,7,7,7,7,6,1,2,7,7,7,7,7,7,7,7,7,7,7,3,7,7,5,7,7,7,7,7,2,7,7,6,6,7,7,7,7,5,7,1,6,6,6,6,6,6,5,4,7,6,7,7,7,7,7,7,6,4,1,4,4,27,female,woman,NA,6,6,7,1,3,5e66d4098a31c74594dab25a,3,636b012a5fb65202b53eb71e,APPROVED,2022-11-09T01:25:54Z,2022-11-09T01:32:34Z,2022-11-09T01:32:36Z,2022-11-09T01:32:36Z,401,C1L9K35F,914,27,Female,White,United States,United States,United States,English,No,Full-Time,White
100,520s (~8.67 minutes),2022-11-08 17:32:35,61515ae6a5095b42a1ebd75b,1,NA,Carbon based life. Naturally occurring without human interaction,7,7,6,5,7,7,7,7,6,1,4,5,4,7,7,6,6,7,7,7,7,3,6,7,6,6,7,5,7,7,6,7,5,7,5,7,5,3,7,4,5,3,5,6,6,4,3,4,4,5,6,4,6,4,5,4,6,7,5,7,1,4,4,28,female,woman,NA,6,7,7,1,3,61515ae6a5095b42a1ebd75b,3,636b01233edb72718d50056f,APPROVED,2022-11-09T01:23:51Z,2022-11-09T01:32:38Z,2022-11-09T01:32:38Z,2022-11-09T01:32:38Z,528,C1L9K35F,293,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,White
100,403s (~6.72 minutes),2022-11-08 17:32:48,6114c3cfa7ac588342a3f9e5,1,NA,the great outdoors. anything that isn't human outside in the wild.,2,1,1,2,5,5,5,5,5,5,2,2,5,5,7,3,7,6,5,6,6,3,1,7,7,5,7,7,7,7,7,7,1,1,1,5,1,1,7,6,3,2,7,6,3,3,2,1,5,2,2,7,7,5,5,1,6,7,5,6,1,4,4,24,female,woman,NA,7,7,7,1,3,6114c3cfa7ac588342a3f9e5,3,636b01a68e18d395ba5d6f12,APPROVED,2022-11-09T01:26:02Z,2022-11-09T01:32:52Z,2022-11-09T01:32:53Z,2022-11-09T01:32:53Z,410,C1L9K35F,232,24,Female,White,United States,United States,United States,English,No,Full-Time,White
100,194s (~3.23 minutes),2022-11-08 17:32:51,572b6ced3ab9df0008b9ad52,1,NA,I would define it as anything that would naturally occur in the environment even without human intervention.,7,4,6,4,6,6,5,7,7,4,4,6,4,2,1,7,7,4,7,4,7,3,6,7,7,7,7,7,7,7,1,7,6,5,4,4,6,3,7,1,7,4,1,6,2,5,1,4,6,1,1,6,7,4,4,5,5,5,4,7,1,4,4,30,female,woman,NA,7,7,7,1,3,572b6ced3ab9df0008b9ad52,3,636b027b635250a67995e3b3,APPROVED,2022-11-09T01:29:34Z,2022-11-09T01:32:53Z,2022-11-09T01:32:57Z,2022-11-09T01:32:58Z,200,C1L9K35F,1062,30,Female,White,United States,United States,United States,English,No,Full-Time,White
100,364s (~6.07 minutes),2022-11-08 17:33:05,605776c7ffd8cb64476fc73f,1,NA,The essence of things or what they are made of.,3,2,4,3,3,2,3,3,3,3,4,5,3,2,5,4,7,6,6,6,5,3,5,2,6,6,7,4,7,7,4,7,3,5,3,6,2,3,6,6,3,2,3,6,5,5,4,5,2,3,3,5,4,5,4,5,6,6,5,5,1,2,2,40,female,woman,NA,1,1,1,1,3,605776c7ffd8cb64476fc73f,3,636b01dd856dfbc26cb70818,APPROVED,2022-11-09T01:26:56Z,2022-11-09T01:33:08Z,2022-11-09T01:33:09Z,2022-11-09T01:33:09Z,372,C1L9K35F,157,40,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED,NA
100,373s (~6.22 minutes),2022-11-08 17:33:06,62dd9de432522cb0157febc9,1,NA,What makes life possible,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,7,7,7,4,5,4,4,6,5,5,7,4,5,5,4,7,7,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,28,male,man,NA,2,2,3,2,3,62dd9de432522cb0157febc9,3,636b01d72dba114aa879ecdd,APPROVED,2022-11-09T01:26:50Z,2022-11-09T01:33:10Z,2022-11-09T01:33:10Z,2022-11-09T01:33:10Z,380,C1L9K35F,705,28,Male,Other,United States,United States,United States,Spanish,Yes,Part-Time,Other
100,467s (~7.78 minutes),2022-11-08 17:33:07,61535bd45997429e396cd1ac,1,NA,A beautiful mysterious thing,2,3,2,3,5,2,5,4,4,4,4,2,3,4,4,4,5,6,4,4,7,3,3,3,7,5,1,5,7,7,1,7,3,6,1,5,1,4,4,4,4,4,4,6,2,7,2,2,1,4,1,2,7,4,4,2,4,4,4,4,1,3,3,33,female,woman,NA,4,4,4,1,3,61535bd45997429e396cd1ac,3,636b0176c41a58b95379ece5,APPROVED,2022-11-09T01:25:14Z,2022-11-09T01:33:11Z,2022-11-09T01:33:12Z,2022-11-09T01:33:12Z,478,C1L9K35F,726,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",White
100,817s (~13.62 minutes),2022-11-08 17:33:14,5dc9afa52b1e546c412adfba,1,NA,the way things are on earth without any technology or interferance from civilization,3,2,1,1,3,4,5,4,5,5,2,2,1,3,3,1,5,7,6,5,3,3,3,2,4,5,5,4,3,4,1,5,2,3,4,6,3,1,5,4,5,1,2,6,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,3,3,31,male,man,NA,5,5,5,1,3,5dc9afa52b1e546c412adfba,3,636b00224b69aaa540d5bacf,APPROVED,2022-11-09T01:19:32Z,2022-11-09T01:33:18Z,2022-11-09T01:33:19Z,2022-11-09T01:33:19Z,827,C1L9K35F,771,31,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,382s (~6.37 minutes),2022-11-08 17:33:44,63364a0b05a5637e0d804173,1,NA,a living piece of art,5,6,6,6,6,3,6,4,2,6,5,7,4,6,7,5,6,6,6,5,6,3,6,3,5,6,2,6,7,6,5,7,7,7,4,6,6,5,6,6,6,4,7,6,1,1,2,1,2,1,1,7,5,2,3,2,5,2,6,3,1,3,3,27,male,man,NA,4,4,4,1,3,63364a0b05a5637e0d804173,3,636b01f7dbf1ef3c1076e265,APPROVED,2022-11-09T01:27:19Z,2022-11-09T01:33:45Z,2022-11-09T01:33:46Z,2022-11-09T01:33:46Z,387,C1L9K35F,228,27,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),White
100,440s (~7.33 minutes),2022-11-08 17:33:45,63381a599eed0fc2ac37424b,1,NA,"Any areas not majority populated by humans, animals, and unpaved green or ocean areas",6,4,5,5,7,5,4,6,6,3,5,7,5,6,4,5,6,7,6,7,7,3,4,6,4,5,7,7,7,6,5,7,5,6,6,5,5,7,6,7,6,3,4,6,4,5,6,4,2,5,4,7,6,4,6,5,6,7,7,5,1,4,4,34,male,man,NA,6,6,6,1,3,63381a599eed0fc2ac37424b,3,636b01b969d240304b6d71b2,APPROVED,2022-11-09T01:26:21Z,2022-11-09T01:33:49Z,2022-11-09T01:33:49Z,2022-11-09T01:33:51Z,449,C1L9K35F,161,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,White
100,1493s (~24.88 minutes),2022-11-08 17:34:15,5ec55212bfb2ff4fb33a4321,1,NA,"The outside environment, which may be affected or arranged by humans, but is not constructed or made by humans. This can be a backyard or park in the city, or a forest in the middle of nowhere (two of many examples).",4,4,5,3,4,3,4,6,4,4,5,5,1,4,3,4,6,6,5,1,5,3,6,4,5,6,4,5,7,7,2,5,3,5,4,7,5,1,7,2,5,1,4,6,3,5,1,2,1,6,2,3,5,2,3,6,3,4,2,1,1,3,3,31,female,woman,NA,4,5,3,1,3,5ec55212bfb2ff4fb33a4321,3,636afdb5c29a5bded35b7a6b,APPROVED,2022-11-09T01:09:14Z,2022-11-09T01:34:18Z,2022-11-09T01:34:18Z,2022-11-09T01:34:18Z,1504,C1L9K35F,448,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,White
100,222s (~3.7 minutes),2022-11-08 17:34:24,5f8a144c0c41e30b8cda4a73,1,NA,Nature is the space humans have not colonized yet.,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,3,7,7,4,7,7,7,7,7,4,7,7,4,7,4,4,4,7,7,7,1,7,6,4,7,7,7,4,6,7,7,7,7,4,4,4,7,7,7,1,4,4,22,female,woman,NA,7,7,7,1,3,5f8a144c0c41e30b8cda4a73,3,636b02bb3f60760d17bda043,APPROVED,2022-11-09T01:30:38Z,2022-11-09T01:34:26Z,2022-11-09T01:34:27Z,2022-11-09T01:34:26Z,229,C1L9K35F,1054,22,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED,White
100,423s (~7.05 minutes),2022-11-08 17:34:34,5e648efca8c76520c918bb31,1,NA,Matter and objects made from the earth without human interaction.,1,3,3,2,4,2,4,5,4,3,3,4,4,1,1,4,4,4,5,2,3,3,1,1,2,3,6,1,7,6,1,7,1,4,2,4,1,2,5,4,4,1,1,6,4,3,2,2,2,1,1,1,2,2,4,3,4,4,2,4,1,1,2,33,male,man,NA,2,3,2,1,3,5e648efca8c76520c918bb31,3,636b01c67eaa075bd9d5ba8e,APPROVED,2022-11-09T01:27:29Z,2022-11-09T01:34:36Z,2022-11-09T01:34:36Z,2022-11-09T01:34:36Z,427,C1L9K35F,1137,33,Male,White,United States,United States,United States,English,No,Full-Time,White
100,568s (~9.47 minutes),2022-11-08 17:34:41,5e83d37956541b11d8a8734a,1,NA,Nature is a complex system of living and non-living organisms coexisting with each other.,6,5,5,6,7,7,6,6,1,6,7,7,7,7,7,7,6,7,7,7,6,3,6,7,7,6,6,6,7,7,7,5,7,7,6,7,6,4,6,5,5,2,6,6,2,6,5,7,1,5,5,6,7,5,5,3,6,5,6,6,1,3,3,27,male,man,NA,4,5,3,1,3,5e83d37956541b11d8a8734a,3,636b017089bd843917cb76fe,APPROVED,2022-11-09T01:25:08Z,2022-11-09T01:34:44Z,2022-11-09T01:34:44Z,2022-11-09T01:34:44Z,577,C1L9K35F,630,27,Male,White,United States,United States,United States,English,No,Full-Time,White
100,342s (~5.7 minutes),2022-11-08 17:35:10,5f985596be2ea910b23827ed,1,NA,nature is the natural side of the world without humankind involvement.,3,5,4,1,4,3,2,4,5,3,4,2,2,5,3,2,2,2,5,3,4,3,5,5,5,5,3,4,5,5,5,5,5,5,4,5,5,6,6,6,4,4,3,6,2,4,4,3,2,2,2,2,3,4,5,1,3,1,4,2,1,4,4,23,male,man,NA,4,5,2,2,3,5f985596be2ea910b23827ed,3,636b02726b25e3fbc267094a,APPROVED,2022-11-09T01:29:24Z,2022-11-09T01:35:12Z,2022-11-09T01:35:13Z,2022-11-09T01:35:12Z,348,C1L9K35F,1553,23,Male,Asian,Singapore,United States,United States,Chinese,Yes,Full-Time,Asian
100,648s (~10.8 minutes),2022-11-08 17:35:20,5c2ff645644d5300010c25f3,1,NA,"I define nature as the trees, grass, ocean and animals that we see around us.",4,4,5,3,5,2,4,6,6,4,5,5,3,4,3,5,6,6,6,6,6,3,5,2,5,5,6,6,3,4,2,6,5,6,5,6,3,4,5,5,5,1,4,6,4,4,2,4,1,2,1,2,5,3,4,4,4,3,5,2,1,4,4,29,female,woman,NA,7,7,7,1,3,5c2ff645644d5300010c25f3,3,636b0149a0d8d6b9b732f7bb,APPROVED,2022-11-09T01:24:28Z,2022-11-09T01:35:24Z,2022-11-09T01:35:25Z,2022-11-09T01:35:25Z,656,C1L9K35F,1967,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),White
100,616s (~10.27 minutes),2022-11-08 17:35:25,631f42113c39c2121e543b18,1,NA,Things that are in their true form and occur without human interference.,5,6,4,3,4,5,4,6,4,4,4,6,5,6,3,4,5,5,4,4,4,3,4,4,5,5,4,6,5,5,5,4,4,5,4,5,3,4,5,4,5,1,4,6,3,5,5,5,2,4,2,4,3,5,5,5,4,4,4,5,1,3,3,34,female,woman,NA,4,5,3,1,3,631f42113c39c2121e543b18,3,636b01556855c49885bda01d,APPROVED,2022-11-09T01:24:53Z,2022-11-09T01:36:22Z,2022-11-09T01:36:23Z,2022-11-09T01:36:23Z,690,C1L9K35F,135,34,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,Mixed
100,299s (~4.98 minutes),2022-11-08 17:36:05,5d3bcf190e510a001b3df200,1,NA,Nature is the state of our environment and the creatures who live in it - without having been affected by any man-made things.,1,1,1,1,2,1,2,3,4,3,1,1,1,4,1,1,1,6,6,3,2,3,1,4,6,1,6,3,4,7,1,5,1,3,1,6,3,1,1,2,1,1,1,6,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,3,3,21,female,woman,NA,5,5,5,1,3,5d3bcf190e510a001b3df200,3,636b02d58e18d395ba5d6f28,APPROVED,2022-11-09T01:31:03Z,2022-11-09T01:36:06Z,2022-11-09T01:36:07Z,2022-11-09T01:36:07Z,303,C1L9K35F,258,21,Female,Mixed,United States,United States,United States,English,Yes,Part-Time,Mixed
100,363s (~6.05 minutes),2022-11-08 17:36:06,63654b4f395f847a8a5ee6fd,1,NA,Nature is anything that is present in the natural world,2,2,3,3,5,4,3,1,2,5,2,4,1,7,1,5,3,4,5,4,4,3,2,3,4,4,4,3,7,7,1,7,3,4,4,5,2,1,5,5,5,1,5,6,5,2,1,6,5,1,1,5,7,2,2,1,6,3,2,2,1,3,4,23,male,man,NA,6,6,7,1,3,63654b4f395f847a8a5ee6fd,3,636b0295f48f85f249afa999,APPROVED,2022-11-09T01:29:59Z,2022-11-09T01:36:08Z,2022-11-09T01:36:09Z,2022-11-09T01:36:09Z,369,C1L9K35F,24,23,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED,White
100,403s (~6.72 minutes),2022-11-08 17:36:07,6078b4ad9006e4f6572dde97,1,NA,Everything that occurs without the specific intervention of some person or animal.,1,1,2,1,1,1,1,7,6,3,2,1,1,1,1,1,1,5,4,1,2,3,1,1,4,5,4,1,1,1,2,2,1,2,2,5,2,1,3,1,5,1,1,6,2,5,2,1,1,1,2,1,3,1,2,1,1,2,1,1,1,3,3,25,male,man,NA,7,7,7,1,3,6078b4ad9006e4f6572dde97,3,636b026d551085fe51b54eb1,APPROVED,2022-11-09T01:29:20Z,2022-11-09T01:36:10Z,2022-11-09T01:36:11Z,2022-11-09T01:36:11Z,410,C1L9K35F,821,25,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Black
100,556s (~9.27 minutes),2022-11-08 17:36:34,6015cc8c9807116ee723287d,1,NA,As the natural outdoors,4,3,5,3,4,4,5,4,5,3,4,3,5,4,5,4,7,5,7,5,4,3,4,2,2,4,7,4,7,5,4,7,3,7,3,5,3,3,4,3,3,2,4,6,3,4,3,4,2,2,1,3,3,5,3,3,3,1,2,2,1,3,3,25,female,woman,NA,4,3,5,1,3,6015cc8c9807116ee723287d,3,636b01eed0da2902e3b2e575,APPROVED,2022-11-09T01:27:14Z,2022-11-09T01:36:40Z,2022-11-09T01:36:41Z,2022-11-09T01:36:41Z,567,C1L9K35F,433,25,Female,White,United States,United States,United States,English,Yes,Full-Time,White
100,384s (~6.4 minutes),2022-11-08 17:36:58,62df08eda6b90956f6c9a399,1,NA,Stuff outside. Green stuff. The earth and earth-related things. Stuff not adulterated by humans.,1,1,1,1,1,1,2,7,6,1,1,1,1,1,1,1,1,3,1,4,4,3,1,4,6,1,1,4,7,7,4,7,1,1,1,4,1,7,1,1,1,1,1,6,1,1,1,1,4,1,4,4,7,1,2,1,3,2,1,2,1,3,1,28,male,man,NA,4,4,4,1,3,62df08eda6b90956f6c9a399,3,636b02b626ed900964cb7714,APPROVED,2022-11-09T01:30:30Z,2022-11-09T01:37:01Z,2022-11-09T01:37:01Z,2022-11-09T01:37:01Z,392,C1L9K35F,504,28,Male,White,DATA_EXPIRED,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,White
100,500s (~8.33 minutes),2022-11-08 17:37:08,5df0768c2634c70d459a5b31,1,NA,Anything that does not exist by manmade design,7,7,6,5,4,4,4,7,5,2,7,7,5,7,6,4,6,6,7,7,7,3,6,1,5,7,6,5,7,7,2,6,4,3,3,6,7,1,7,5,5,1,6,6,4,5,2,3,5,3,2,6,4,3,5,2,4,4,6,5,1,4,4,25,male,man,NA,6,6,7,1,3,5df0768c2634c70d459a5b31,3,636b024473f065a1ec7bd047,APPROVED,2022-11-09T01:28:41Z,2022-11-09T01:37:11Z,2022-11-09T01:37:12Z,2022-11-09T01:37:12Z,511,C1L9K35F,833,25,Male,White,United States,United States,United States,English,No,Due to start a new job within the next month,White
100,1570s (~26.17 minutes),2022-11-08 17:37:50,5a99003d777df200015ff521,1,NA,everything that surrounds us,7,7,7,6,6,6,6,3,2,5,6,7,2,7,7,7,7,7,7,7,6,3,7,5,5,7,7,5,7,7,6,7,6,4,4,7,3,3,7,6,7,2,6,6,6,6,5,6,2,4,6,5,6,7,7,7,7,6,3,5,1,3,4,40,male,man,NA,5,5,6,1,3,5a99003d777df200015ff521,3,636afe4162054d0ef66d71f4,APPROVED,2022-11-09T01:11:34Z,2022-11-09T01:37:59Z,2022-11-09T01:38:00Z,2022-11-09T01:38:00Z,1586,C1L9K35F,2538,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,White
100,228s (~3.8 minutes),2022-11-08 17:37:58,61548e103213611528722709,1,NA,Outside environment in the world,2,1,2,2,3,3,3,3,5,2,2,2,3,2,3,2,3,5,3,3,3,3,3,3,3,4,4,4,4,4,3,5,3,2,2,4,4,1,4,4,4,2,4,6,3,2,2,2,2,2,2,2,1,3,3,3,4,2,3,2,1,3,2,24,male,man,NA,4,4,4,1,3,61548e103213611528722709,3,636b038e49eb3c8ebb535d2f,APPROVED,2022-11-09T01:34:07Z,2022-11-09T01:38:00Z,2022-11-09T01:38:01Z,2022-11-09T01:38:01Z,233,C1L9K35F,247,23,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Asian
100,442s (~7.37 minutes),2022-11-08 17:38:18,61686f8376bd6ff59ea15479,1,NA,"Everything found on earth that was here before people, such as trees, forests, plants, and wildlife.",3,3,4,4,5,2,4,5,4,3,3,3,3,5,4,4,7,6,6,6,5,3,4,6,4,7,6,5,7,7,3,7,4,5,6,6,5,2,6,5,6,3,4,6,6,6,5,4,1,5,1,6,7,5,4,4,4,5,2,2,1,3,4,38,male,man,NA,4,4,4,1,3,61686f8376bd6ff59ea15479,3,636b02ca50276c408cd5ba85,APPROVED,2022-11-09T01:30:54Z,2022-11-09T01:38:21Z,2022-11-09T01:38:21Z,2022-11-09T01:38:21Z,448,C1L9K35F,1860,38,Male,Asian,Korea,United States,United States,English,No,Full-Time,Asian
100,512s (~8.53 minutes),2022-11-08 17:38:49,609208393ca8c7f478b023fd,1,NA,Nature is the environment and the life forms which inhabit it.,7,7,6,3,2,2,2,7,6,3,4,5,2,4,4,6,4,5,7,1,3,3,7,4,6,7,7,6,7,7,3,7,7,7,4,3,7,6,7,2,7,1,2,6,2,4,4,1,4,5,1,5,6,2,4,5,6,1,1,6,1,3,4,23,female,non-binary,NA,7,7,7,1,3,609208393ca8c7f478b023fd,3,636b02a51d80fd27a5222d4c,APPROVED,2022-11-09T01:30:15Z,2022-11-09T01:38:51Z,2022-11-09T01:38:52Z,2022-11-09T01:38:52Z,517,C1L9K35F,365,23,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",White
100,650s (~10.83 minutes),2022-11-08 17:38:51,610a408f7b9aa8daebbd08f2,1,NA,"Nature is the things on Earth that have occurred naturally, not man-made and/ or artificial, which could range from canyons to animals and the fruits on trees to our oceans.",1,1,1,2,6,4,6,7,7,1,1,1,1,4,4,1,1,5,7,4,6,3,1,7,7,1,5,7,7,7,4,7,1,5,1,6,4,1,7,5,7,1,7,6,1,3,2,1,5,1,1,4,7,2,4,4,1,1,3,5,1,4,4,23,female,non-binary,Genderqueer,4,4,4,1,3,610a408f7b9aa8daebbd08f2,3,636b0219856dfbc26cb7081c,APPROVED,2022-11-09T01:27:55Z,2022-11-09T01:39:12Z,2022-11-09T01:53:29Z,2022-11-09T01:39:12Z,677,NOCODE,638,23,Female,Other,United States,United States,United States,Spanish,No,Part-Time,Other
100,764s (~12.73 minutes),2022-11-08 17:39:00,6304b7a752adde130e57bddf,1,NA,"Nature is the natural environment in which humans live. It is the trees, plants and other organisms that come about naturally from the earth.",7,7,7,6,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,4,7,7,7,4,7,7,7,7,7,2,1,7,3,7,1,7,6,1,4,1,4,1,1,1,1,4,4,3,2,3,1,7,4,1,4,4,25,female,woman,NA,3,4,3,1,3,6304b7a752adde130e57bddf,3,636b01b1c5a95637fd32f7c1,APPROVED,2022-11-09T01:26:11Z,2022-11-09T01:39:04Z,2022-11-09T01:39:05Z,2022-11-09T01:39:05Z,774,C1L9K35F,252,25,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED,NA
100,299s (~4.98 minutes),2022-11-08 17:39:07,5d57a69c72ba1700184edd85,1,NA,things that exist on earth that are not created by humans.,3,2,1,1,4,4,4,5,1,7,1,1,1,1,1,1,4,7,7,5,3,3,4,3,7,6,2,7,7,7,6,7,1,1,4,5,7,7,7,7,7,1,7,6,5,2,1,1,4,1,1,3,6,1,3,4,2,1,6,1,1,4,4,30,male,man,NA,7,7,7,1,3,5d57a69c72ba1700184edd85,3,636b03860fb916d1fccb76e2,APPROVED,2022-11-09T01:34:03Z,2022-11-09T01:39:35Z,2022-11-09T01:39:41Z,2022-11-09T01:39:36Z,333,C1L9K35F,1778,30,Male,Black,United States,United States,United States,English,Yes,Part-Time,Black
