Progress,duration,RecordedDate,student_id,definition,AIMES_4,AIMES_1,AIMES_2,AIMES_8,AIMES_6,AIMES_5,AIMES_7,AIMES_9,AIMES_10,AIMES_11,AIMES_15,AIMES_14,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_3,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_32,DISPO_37,DISPO_38,DISPO_39,DISPO_16,DISPO_36,DISPO_28,DISPO_26,DISPO_33,NEW_4,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_8,NEW_9,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_18,DISPO_19,DISPO_1,DISPO_5,DISPO_6,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],nature_child,open_nature_child,land_child_cat_1,land_child_cat_2,land_child_cat_3,land_child_cat_4,land_child_cat_5,land_child_cat_6,land_child_cat_7,land_child_cat_8,land_child_cat_8_TEXT,land_child_freq,nature_live_now,open_nature_now,land_now_cat_1,land_now_cat_2,land_now_cat_3,land_now_cat_4,land_now_cat_5,land_now_cat_6,land_now_cat_7,land_now_cat_8,land_now_cat_8_TEXT,land_now_freq,age,gender,gender_6_TEXT,sex,ethnoracial,ethnomixed_1,ethnomixed_2,ethnomixed_3,ethnomixed_4,ethnomixed_5,ethnomixed_6,ethnomixed_7,ethnomixed_8,ethnoasian_1,ethnoasian_2,ethnoasian_3,ethnoasian_4,ethnoasian_5,ethnoasian_6,ethnoasian_7,ethnoasian_8,ethnoasian_9,ethnoasian_10,ethnoasian_11,ethnoasian_12,ethnoasian_13,ethnoasian_14,ethnoasian_15,ethnoasian_16,ethnoasian_17,ethnoasian_18,ethnoasian_19,ethnoasian_20,ethnoasian_21,ethnoasian_22,ethnoasian_23,ethnoasian_24,ethnoasian_25,ethnoasian_26,ethnoasian_27,ethnoasian_28,ethnoasian_29,ethnoasian_30,ethnoasian_31,ethnoasian_32,ethnoasian_33,ethnoasian_34,ethnoasian_35,ethnoasian_36,ethnoPI_1,ethnoPI_2,ethnoPI_3,ethnoPI_4,ethnoPI_5,ethnoPI_6,ethnoPI_7,ethnoPI_8,ethnoPI_9,ethnoPI_10,ethnoPI_11,ethnoPI_12,ethnoPI_13,ethnoPI_14,ethnoPI_15,ethnoPI_16,ethnoPI_17,ethnoPI_17_TEXT,countryborn,countrygrow,countrylive,agemoveUS,state,zip,college year,college year_9_TEXT,major,SESpeer,SESfamily,familywealth,politics_1,politics_2,politics_3,subjectATT,hearstudy,SC0,id,lab,round2,ATT_1,ATT_2,ATT_3,att_total,att_pc
100,420s (~7 minutes),2023-02-24 10:01:12,4375,"natural world
",5,5,3,6,3,4,2,1,5,3,1,4,6,1,2,7,5,6,5,4,2,3,7,1,5,7,6,1,4,7,1,1,1,1,6,5,1,7,6,1,7,1,1,6,5,6,3,1,2,3,1,1,2,1,1,1,1,5,3,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"orientation pearl tower
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,37,189,2,6,92092,1,NA,99,6,6,11,1,1,1,2,2,3,47461,dobkins,NA,1,1,1,3,1
100,1283s (~21.38 minutes),2023-02-24 10:19:36,9569,"Our environment including plants, animals, landscape and other non manmade features.",7,7,7,5,6,5,7,7,6,1,7,7,1,7,7,5,6,7,5,6,7,3,6,6,5,7,7,7,7,7,7,7,7,4,7,7,6,4,5,1,7,1,2,6,5,6,7,6,2,7,7,7,7,7,7,7,7,7,3,6,1,2,Directly near my house there were lots of green hills and in the area around where i lived there were lots of nearby mountains and nearby beaches.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"I can see nearby mountains and easily go to the beach, but most of the landscape is covered in houses or roads/freeways.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,8,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92128,4,NA,78,7,7,11,6,4,7,1,2,3,41502,barner,NA,1,1,1,3,1
100,1092s (~18.2 minutes),2023-02-24 11:13:49,3461,I would define nature as a quiet and friendly environment that can bring peaceful experiences to many,4,3,4,3,4,2,4,6,5,4,3,5,2,1,4,2,4,4,4,4,4,3,4,2,5,7,4,5,7,7,4,7,4,3,7,6,5,4,3,4,7,1,2,6,6,3,2,6,1,2,2,4,6,2,1,3,4,2,2,1,1,2,"I lived near a lots of houses and some other buildings near the beach, mountains, and some farms.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Where I live now is pretty similar to where I lived back then, the only difference is that I'm not so close to the beach or farms anymore. I'm surrounded with more independent businesses.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,91911,1,NA,93,7,7,10,4,4,4,1,2,3,46864,barner,NA,1,1,1,3,1
100,916s (~15.27 minutes),2023-02-24 11:28:54,4244,"innate, born with",7,7,7,7,7,7,7,1,3,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,5,7,7,7,7,7,7,5,5,7,7,7,7,5,7,5,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,I always around sea  and beach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2 miles from sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,37,189,NA,6,92122,3,NA,78,6,6,6,4,4,4,1,2,3,37633,dobkins,NA,1,1,1,3,1
100,499s (~8.32 minutes),2023-02-24 11:46:47,7235,the natural world; anything not created by humans,1,1,2,1,4,5,4,5,6,7,1,3,1,2,1,1,4,6,5,1,6,3,1,1,1,5,7,4,7,4,1,7,2,5,4,4,1,1,2,1,4,1,1,6,6,1,1,1,1,1,1,1,6,4,1,1,1,5,1,7,1,2,"In Southern California, I had access to beaches, desert, the mountains, the city, and suburban areas near where I lived.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"I still live in Southern California, so I have access to beaches, the desert, the mountains, the city, and suburban areas near where I live.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92127,2,NA,78,6,7,12,6,6,6,1,2,3,45628,dobkins,NA,1,1,1,3,1
100,1005s (~16.75 minutes),2023-02-24 12:22:06,9291,"I would define nature as what is naturally on the earth: plants, forests, etc.",4,2,3,1,4,4,2,6,4,3,3,3,1,7,3,1,6,6,5,4,6,3,4,5,6,7,6,6,7,7,5,7,4,5,4,6,6,2,4,2,5,1,1,6,3,1,1,1,1,1,2,3,7,5,6,1,6,4,1,3,1,2,it was desert and farmlands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"beaches, sometimes see farmlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92010,3,NA,78,5,5,13,6,6,6,1,2,3,43032,dobkins,NA,1,1,1,3,1
100,715s (~11.92 minutes),2023-02-24 12:39:08,2667,Anything untouched by the human population. Like anything that hasn't been destroyed by cities or people populating an area.,4,2,3,3,4,4,5,4,5,5,4,5,3,4,5,3,6,6,5,5,4,3,5,4,5,6,6,4,7,6,2,7,2,4,5,5,2,5,4,3,3,1,4,6,4,4,2,3,2,1,1,3,5,2,2,2,3,3,3,2,1,1,Mainly cities all around the outskirts of LA.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Although UCSD is urban there is beaches close by and there is a lot of trees all over campus with hills and the landscape looks preserved.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,man,NA,male,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92093,1,NA,93,4,4,4,4,4,4,2,2,3,47621,dobkins,NA,1,1,1,3,1
100,1436s (~23.93 minutes),2023-02-24 13:00:15,800,"When the word nature comes to mind, I think of greenery, plants, green landscapes, and products of the earth.",6,6,6,4,5,2,4,7,5,7,7,7,5,4,4,7,6,7,7,7,6,3,7,7,7,7,5,7,7,7,7,7,7,4,7,7,7,4,6,4,6,2,4,6,2,5,2,4,2,5,4,6,7,7,5,4,6,5,5,7,1,2,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"mountains, fields of green, and many trails to walk through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,91913,5,NA,98,5,5,5,5,5,5,1,2,3,37410,dobkins,NA,1,1,1,3,1
100,888s (~14.8 minutes),2023-02-24 13:07:13,7095,"When I think of nature I think of greenery including gardens, forests or landscapes with water.",4,4,3,1,2,2,3,5,6,5,3,4,4,5,3,3,4,7,4,5,7,3,5,5,7,5,5,7,7,7,4,7,4,4,3,7,5,2,2,2,4,2,2,6,2,2,2,5,2,2,2,1,5,2,2,3,3,2,2,2,1,2,It is a low-income community mostly apartment complexes squeezed into every bit of land that was available. There is a small park nearby that had high criminal activity. The beach is 15-20 minutes away. I lived next to the freeway.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Now I live on campus. The beach is 5 minutes away.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,5,NA,80,4,4,1,5,5,6,1,2,3,34228,dobkins,NA,1,1,1,3,1
100,426s (~7.1 minutes),2023-02-24 13:07:32,593,"Nature is anywhere outdoors. Nature consists of the trees and the sky, but nature is boundless.",6,5,6,2,5,7,6,3,7,1,6,6,5,7,2,3,7,6,6,2,7,3,6,2,7,2,4,7,7,7,3,6,5,3,5,6,7,1,5,5,4,2,7,6,2,7,6,6,2,4,6,5,7,7,5,1,5,3,6,1,1,2,"Beaches, mountains and deserts an hour away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Beaches, mountains and deserts an hour away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92037,2,NA,97,5,5,10,5,4,7,1,2,3,40450,dobkins,NA,1,1,1,3,1
100,834s (~13.9 minutes),2023-02-24 13:13:47,6553,I would define nature as the natural state of things before anyone changes it,5,4,6,3,6,4,7,2,4,3,5,6,7,7,7,6,7,7,6,7,7,3,4,4,7,6,4,7,7,7,4,7,3,3,2,6,2,1,7,7,7,7,6,6,1,3,4,3,1,4,1,1,6,7,6,5,4,7,5,7,1,1,small city near LA surrounded by cities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Less crowded than the Los Angeles feel but still surrounded by cities and the beach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92129,4,NA,78,5,7,5,6,6,6,1,2,3,32388,dobkins,NA,1,1,1,3,1
100,573s (~9.55 minutes),2023-02-24 13:17:00,1498,"I would define ""nature"" as anything that comes out of the earth naturally or anything NOT created by a human.",5,5,5,5,4,4,4,2,3,4,4,4,2,6,3,5,4,6,5,2,4,3,3,4,2,5,4,3,7,5,3,7,4,3,5,6,5,2,4,3,4,2,4,6,4,3,2,3,3,2,1,2,5,4,6,6,5,4,3,3,1,2,"Mountains, valleys, hills, large parks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mountains, hills, parks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92111,3,NA,78,7,7,11,4,4,4,1,2,3,45447,dobkins,NA,1,1,1,3,1
100,317s (~5.28 minutes),2023-02-24 13:26:28,8525,"anything that is not manmade
",1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,7,1,7,1,1,7,1,7,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,mountaina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,farmlands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,95351,4,NA,15,7,7,12,5,4,7,1,2,3,43172,dobkins,NA,1,1,1,3,1
100,754s (~12.57 minutes),2023-02-24 13:27:04,5418,the outdoors,4,5,6,5,5,4,5,5,4,4,5,6,6,5,4,5,7,7,5,5,5,3,4,2,3,5,3,6,4,7,4,3,4,2,5,2,3,3,6,2,6,1,3,6,3,5,2,5,3,5,2,3,4,7,4,4,4,4,6,5,1,2,lived in a valley with mountains around,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beaches and lots of houses,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,91384,1,NA,10,7,7,11,5,4,7,1,2,3,47594,dobkins,NA,1,1,1,3,1
100,580s (~9.67 minutes),2023-02-24 13:27:35,7368,"Nature is not man-made, it's natural, outdoors, wilderness, beautiful",5,6,4,4,5,6,6,7,5,2,6,5,1,2,2,4,3,6,6,6,5,3,5,2,7,7,7,7,7,7,7,7,4,5,2,7,4,1,5,6,4,1,3,6,1,6,1,6,1,4,4,5,1,7,1,7,3,1,1,5,1,1,"beaches, mountains, redwood forrests",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92130,3,NA,78,7,7,11,6,6,7,1,2,3,45077,dobkins,NA,1,1,1,3,1
100,370s (~6.17 minutes),2023-02-24 13:28:35,8811,"Outside of buildings and cars and manmade structures; plants, trees, air, flowers, and wild animals.",2,1,2,1,1,2,3,3,3,4,2,1,1,5,2,2,4,4,3,1,2,3,3,5,4,5,3,2,6,6,4,6,2,4,3,5,1,3,5,3,5,1,4,6,2,2,1,2,2,1,3,2,6,1,2,3,2,2,3,2,1,1,"Cities, beaches",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Cities, beaches",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,90503,4,NA,29,6,5,11,5,4,5,1,2,3,34163,dobkins,NA,1,1,1,3,1
100,639s (~10.65 minutes),2023-02-24 13:56:30,9077,"something organic, calm, and outside of a boxed constraint",4,4,4,5,5,6,5,5,4,7,4,4,5,4,4,3,7,6,4,4,7,3,5,5,7,4,4,4,4,7,4,6,4,5,3,5,4,4,4,5,4,4,6,6,3,3,2,4,4,4,1,3,7,4,7,3,3,3,6,5,1,1,some beaches and mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,some beaches and mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,189,NA,6,92037,10,NA,98,5,5,13,4,4,4,1,2,3,39392,dobkins,NA,1,1,1,3,1
100,709s (~11.82 minutes),2023-02-24 14:08:42,5160,Nature to me is all things out in the universe from which life is given or sustained.,5,7,7,7,4,5,5,4,4,3,7,6,3,6,6,7,6,7,5,6,6,3,7,3,6,7,4,6,7,7,4,7,7,4,7,6,7,6,6,7,7,3,5,6,6,6,7,5,4,7,6,6,7,7,6,6,6,7,6,6,1,1,My city had a lot of beaches and the area i lived in had more greenery than the rest of the city,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"I live right next to the beach, there's a lot more mountains and greenery here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,78,189,NA,6,92093,2,NA,16,7,8,10,6,4,7,1,2,3,42611,dobkins,NA,1,1,1,3,1
100,78193s (~21.72 hours),2023-02-24 14:25:22,1730,"nature is the physical world that is not human made such as plants, bugs, and etc.",4,1,2,4,1,1,4,5,7,6,3,1,4,2,5,1,6,4,4,6,4,3,2,7,1,1,1,4,7,7,1,7,2,1,1,4,1,2,4,3,2,1,5,6,1,1,1,1,1,1,1,2,1,1,3,1,1,3,1,1,1,1,near the mountains.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,there alot of trees wherever i walk and there are beaches very close by to where i live.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92092,3,NA,78,5,7,11,6,5,7,1,2,3,47270,barner,NA,1,1,1,3,1
100,4572s (~1.27 hours),2023-02-24 15:11:05,8521,"nature is the concept or phenomena of the physical world as a whole, including living organisms and the biological features that they are composed of.",3,3,4,3,4,3,3,4,5,6,5,4,3,3,3,4,3,5,5,3,4,3,2,3,6,6,5,5,7,7,4,7,2,1,6,5,2,5,3,3,3,1,1,6,3,4,4,3,1,1,1,2,4,3,3,3,1,3,2,2,1,1,"very big city-like, lots of buildings and businesses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,same as where i grew up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,1,6,91206,4,NA,78,4,4,8,6,6,6,1,2,3,40622,dobkins,NA,1,1,1,3,1
100,478s (~7.97 minutes),2023-02-24 15:32:12,418,"Nature is everything basically not man made. The woods, grass, the plants, anything in your environment not man made.",1,2,2,2,3,1,2,5,7,5,2,4,1,1,1,2,6,6,2,2,4,3,1,1,2,5,2,2,7,5,2,7,2,3,6,5,1,1,1,1,2,1,2,6,1,2,1,1,1,2,1,2,7,4,1,1,1,1,1,1,1,2,"It looked like all houses and stores/ types of settlement. Commercial businesses, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,I like on a hill now so I have more animals and landscape surrounding me.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,94583,3,NA,15,7,9,12,5,6,7,1,2,3,47302,dobkins,NA,1,1,1,3,1
100,1374s (~22.9 minutes),2023-02-24 16:11:49,5409,"Mother, caring, natural, origin",4,5,5,4,4,2,2,4,4,5,5,5,4,5,5,5,5,5,5,4,4,3,6,1,5,5,1,6,7,7,3,7,5,3,5,1,4,4,4,4,5,1,4,6,3,4,4,2,5,2,4,4,7,2,5,3,3,3,3,5,1,1,"beaches, with some mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Primarily beaches, and some canyons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92093,3,NA,78,3,1,3,4,6,4,1,2,3,36651,dobkins,NA,1,1,1,3,1
100,6145s (~1.71 hours),2023-02-24 16:33:48,7476,Creation of the world,7,7,7,7,7,7,7,1,1,7,7,7,7,7,7,7,7,7,7,7,7,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,1,4,7,4,2,1,4,1,1,7,6,7,7,7,4,7,1,3,Farmlands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92092,4,NA,78,10,10,8,4,4,4,1,2,3,41461,dobkins,NA,1,1,1,3,1
